player_name,date,overall_level,overall_xp,overall_rank,attack_level,attack_xp,attack_rank,defence_level,defence_xp,defence_rank,strength_level,strength_xp,strength_rank,hitpoints_level,hitpoints_xp,hitpoints_rank,ranged_level,ranged_xp,ranged_rank,prayer_level,prayer_xp,prayer_rank,magic_level,magic_xp,magic_rank,cooking_level,cooking_xp,cooking_rank,woodcutting_level,woodcutting_xp,woodcutting_rank,fletching_level,fletching_xp,fletching_rank,fishing_level,fishing_xp,fishing_rank,firemaking_level,firemaking_xp,firemaking_rank,crafting_level,crafting_xp,crafting_rank,smithing_level,smithing_xp,smithing_rank,mining_level,mining_xp,mining_rank,herblore_level,herblore_xp,herblore_rank,agility_level,agility_xp,agility_rank,thieving_level,thieving_xp,thieving_rank,slayer_level,slayer_xp,slayer_rank,farming_level,farming_xp,farming_rank,runecraft_level,runecraft_xp,runecraft_rank,hunter_level,hunter_xp,hunter_rank,construction_level,construction_xp,construction_rank,sailing_level,sailing_xp,sailing_rank,abyssal_sire_kc,abyssal_sire_rank,alchemical_hydra_kc,alchemical_hydra_rank,amoxliatl_kc,amoxliatl_rank,araxxor_kc,araxxor_rank,artio_kc,artio_rank,barrows_chests_kc,barrows_chests_rank,bryophyta_kc,bryophyta_rank,callisto_kc,callisto_rank,calvarion_kc,calvarion_rank,cerberus_kc,cerberus_rank,chambers_of_xeric_kc,chambers_of_xeric_rank,chambers_of_xeric_challenge_mode_kc,chambers_of_xeric_challenge_mode_rank,chaos_elemental_kc,chaos_elemental_rank,chaos_fanatic_kc,chaos_fanatic_rank,commander_zilyana_kc,commander_zilyana_rank,corporeal_beast_kc,corporeal_beast_rank,crazy_archaeologist_kc,crazy_archaeologist_rank,dagannoth_prime_kc,dagannoth_prime_rank,dagannoth_rex_kc,dagannoth_rex_rank,dagannoth_supreme_kc,dagannoth_supreme_rank,deranged_archaeologist_kc,deranged_archaeologist_rank,doom_of_mokhaiotl_kc,doom_of_mokhaiotl_rank,duke_sucellus_kc,duke_sucellus_rank,general_graardor_kc,general_graardor_rank,giant_mole_kc,giant_mole_rank,grotesque_guardians_kc,grotesque_guardians_rank,hespori_kc,hespori_rank,kalphite_queen_kc,kalphite_queen_rank,king_black_dragon_kc,king_black_dragon_rank,kraken_kc,kraken_rank,kree_arra_kc,kree_arra_rank,kril_tsutsaroth_kc,kril_tsutsaroth_rank,lunar_chests_kc,lunar_chests_rank,mimic_kc,mimic_rank,nex_kc,nex_rank,nightmare_kc,nightmare_rank,phosanis_nightmare_kc,phosanis_nightmare_rank,obor_kc,obor_rank,phantom_muspah_kc,phantom_muspah_rank,sarachnis_kc,sarachnis_rank,scorpia_kc,scorpia_rank,scurrius_kc,scurrius_rank,skotizo_kc,skotizo_rank,sol_heredit_kc,sol_heredit_rank,spindel_kc,spindel_rank,tempoross_kc,tempoross_rank,gauntlet_kc,gauntlet_rank,corrupted_gauntlet_kc,corrupted_gauntlet_rank,hueycoatl_kc,hueycoatl_rank,leviathan_kc,leviathan_rank,royal_titans_kc,royal_titans_rank,whisperer_kc,whisperer_rank,theatre_of_blood_kc,theatre_of_blood_rank,theatre_of_blood_hard_mode_kc,theatre_of_blood_hard_mode_rank,thermonuclear_smoke_devil_kc,thermonuclear_smoke_devil_rank,tombs_of_amascut_kc,tombs_of_amascut_rank,tombs_of_amascut_expert_mode_kc,tombs_of_amascut_expert_mode_rank,tzkal_zuk_kc,tzkal_zuk_rank,tztok_jad_kc,tztok_jad_rank,vardorvis_kc,vardorvis_rank,venenatis_kc,venenatis_rank,vetion_kc,vetion_rank,vorkath_kc,vorkath_rank,wintertodt_kc,wintertodt_rank,yama_kc,yama_rank,zalcano_kc,zalcano_rank,zulrah_kc,zulrah_rank
Klendurf,2025-12-09,1710,63606234,1025849,88,4428321,849575,88,4469309,763783,98,12658955,726487,96,10407986,793432,93,7710710,849445,70,758158,1293303,87,3993654,1152377,71,815145,1465785,81,2350626,710680,86,3674300,584527,71,822722,1248207,60,298282,-1,75,1263964,909325,71,824828,1125203,70,778729,1387606,51,114785,1699072,74,1146138,862721,63,383846,1277964,89,5131895,529863,73,1025772,1058425,40,40764,1705217,63,391330,1356836,51,116015,1521064,1,0,-1,0,,0,,0,,0,,89,567366.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,43,195188.0,31,359154.0,28,570496.0,66,280782.0,0,,0,,0,,0,,0,,0,,0,,0,,39,496875.0,350,443463.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,190,355466.0,11,1671736.0,0,,0,,38,455658.0
eyes fire2,2025-12-09,2278,418195615,89924,99,18719369,129773,99,18715016,84814,99,23838600,167701,99,30097136,211873,99,18395962,345579,99,13593588,34371,99,20340562,152933,99,21644316,35755,99,21690471,25970,99,13054542,209525,99,41728217,3517,99,14256194,77380,99,14075422,71578,99,13065726,112925,99,13840702,77833,99,13055051,125346,99,13214887,66748,99,13832697,90536,99,19940292,59063,99,15027902,144839,99,19413201,10165,99,13070408,112423,99,13585354,16921,1,0,-1,7,247001.0,0,,0,,0,,12,1044664.0,10,160228.0,0,,0,,15,347009.0,0,,0,,0,,45,138297.0,0,,0,,14,456715.0,0,,14,629538.0,0,,12,318881.0,0,,0,,0,,114,229238.0,0,,123,60103.0,106,148447.0,638,53822.0,9435,2339.0,0,,0,,0,,10,25833.0,0,,0,,0,,77,12801.0,0,,46,222399.0,0,,0,,0,,67,29119.0,0,,0,,14,848512.0,0,,0,,0,,0,,0,,0,,0,,0,,9,326088.0,0,,0,,0,,27,26808.0,0,,0,,0,,100,456735.0,475,313852.0,0,,0,,0,
Simpson,2025-12-09,2278,418297253,89917,99,16693439,173571,99,17787971,100026,99,28837914,125542,99,45386222,98954,99,34016631,148290,99,14270065,15689,99,34644827,43770,99,13182188,237008,99,13176006,164423,99,13270575,107668,99,13748844,68564,99,14313059,75493,99,14536895,51429,99,13062249,114925,99,17172596,28924,99,13238184,76141,99,13087813,88579,99,13188916,145615,99,13250620,190374,99,20931926,58867,99,13042856,94911,99,14324185,52434,99,13133272,87385,1,0,-1,0,,0,,0,,0,,1077,21968.0,22,77795.0,0,,23,202205.0,1104,68217.0,266,85186.0,127,26962.0,0,,25,226219.0,277,77384.0,134,67387.0,25,332201.0,338,97717.0,416,111228.0,354,92725.0,25,162817.0,0,,0,,1796,11921.0,199,171350.0,50,272585.0,153,38401.0,234,80076.0,685,49136.0,105,532596.0,472,39005.0,193,83789.0,69,193166.0,8,35741.0,151,96291.0,13,95214.0,0,,6,282536.0,408,32495.0,27,293644.0,26,152957.0,36,290851.0,0,,92,10411.0,0,,197,51485.0,183,131751.0,0,,303,105660.0,0,,0,,0,,0,,149,47962.0,33,21369.0,380,159945.0,29,179291.0,24,131926.0,0,,23,38063.0,0,,226,53312.0,0,,171,372099.0,559,206472.0,0,,0,,1346,90704.0
Hapettajapro,2025-12-09,2278,418220979,89923,99,15473037,212259,99,15426620,161749,99,30150483,117373,99,43694786,106257,99,49347433,81643,99,13082398,126607,99,33241662,48528,99,13036558,411268,99,13874799,92190,99,13041850,233758,99,13035413,170108,99,13097885,225475,99,14265653,63146,99,13234189,64285,99,15293050,43456,99,13498934,49812,99,13266316,61743,99,13248176,136144,99,16062313,106704,99,13390416,246077,99,13077082,74826,99,13181158,89584,99,13200768,62250,1,0,-1,33,239331.0,0,,0,,0,,34,832313.0,0,,8,292955.0,0,,450,167259.0,276,82557.0,0,,39,124969.0,11,315387.0,133,128760.0,23,174763.0,0,,282,116611.0,252,197149.0,229,138388.0,0,,0,,5,206806.0,30,397158.0,32,395748.0,198,116270.0,0,,120,137750.0,120,281521.0,221,483999.0,0,,5,361041.0,0,,0,,0,,0,,0,,0,,0,,0,,40,116004.0,0,,0,,68,27700.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,241,36483.0,0,,440,147538.0,11,262059.0,0,,3,18151.0,26,28698.0,0,,736,17195.0,0,,223,327414.0,292,446805.0,0,,0,,357,264293.0
D Blo,2025-12-09,2278,418119876,89940,99,18916676,126410,99,18560327,87037,99,23848621,167600,99,39019280,131660,99,45269543,94332,99,13167083,87304,99,19627477,165740,99,21199344,37415,99,13120105,180502,99,13097303,161663,99,30129079,6896,99,14115787,82709,99,13453515,112081,99,13036733,134988,99,13869645,76584,99,13076301,117043,99,13158101,73664,99,13105641,161307,99,15787675,111904,99,13124175,306264,99,13045537,93087,99,13309815,77252,99,13082113,113267,1,0,-1,112,227149.0,0,,0,,0,,167,375997.0,0,,20,238774.0,79,129739.0,825,98531.0,558,40682.0,0,,1,,8,353722.0,219,93124.0,227,43453.0,36,227756.0,540,57428.0,552,75897.0,556,55602.0,0,,0,,0,,800,51740.0,3521,7841.0,1090,13187.0,0,,203,90750.0,567,62476.0,1831,160397.0,634,26852.0,11,317908.0,0,,0,,0,,2,,0,,0,,0,,0,,18,203468.0,0,,0,,20,303988.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,227,37912.0,0,,1268,53810.0,13,249854.0,0,,1,86902.0,26,28609.0,1,,4,,1,,336,255313.0,660,57490.0,0,,0,,214,320836.0
Riku887,2025-12-09,2278,418150677,89933,99,19841993,112389,99,20386939,64209,99,27535423,134726,99,34220869,168000,99,29757570,180040,99,13265430,70666,99,19414643,169886,99,26017773,25124,99,14499269,71746,99,13803011,60200,99,14569828,50736,99,14222384,78601,99,14928893,35796,99,26326147,6300,99,13656723,86652,99,13271238,71077,99,14915868,16337,99,14071510,82284,99,17436230,85381,99,13292244,263485,99,16363358,16616,99,13164304,91844,99,13189030,65861,1,0,-1,913,87217.0,0,,0,,0,,53,715689.0,0,,0,,0,,974,81749.0,327,71614.0,56,43131.0,0,,20,275797.0,224,91362.0,6,240340.0,0,,441,72992.0,399,117411.0,476,66947.0,0,,0,,0,,99,277733.0,515,85932.0,170,130049.0,13,599763.0,300,48194.0,202,190563.0,1345,225298.0,640,26437.0,100,144698.0,0,,1,169226.0,0,,5,121118.0,0,,0,,0,,27,293067.0,80,70533.0,0,,0,,13,409275.0,0,,0,,49,525198.0,0,,0,,0,,0,,0,,0,,76,62767.0,0,,2148,22856.0,0,,0,,1,47435.0,24,34203.0,0,,17,202931.0,0,,360,243113.0,356,391499.0,0,,30,234186.0,918,140011.0
J1mmyJ,2025-12-09,2179,165872743,188341,90,5422032,761191,90,5428531,680701,92,6890370,1003579,96,10184706,805636,96,9780105,739609,99,13042174,168842,92,7125814,884471,90,5352374,647117,90,5349621,415379,90,5347248,493294,85,3261772,522786,90,5349162,618031,90,5353347,374377,90,5351589,242885,90,5346379,347373,90,5488617,275865,85,3442190,292006,90,5362596,333955,86,3823698,629640,99,23912199,43278,85,3311883,266406,85,3267316,355815,99,13330006,35576,90,5349014,40006,0,,0,,0,,0,,10,1088840.0,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,2,,100,251236.0,0,,58,216409.0,1,,0,,0,,1,,1,,1,,0,,20,181653.0,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,103,271088.0,0,,0,,0,,1,,42,246316.0,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,50,604860.0,81,1019770.0,0,,0,,1,
Noivern0715,2025-12-09,2178,166640375,189425,86,3622316,916589,86,3758150,816692,97,11678905,758211,97,11021040,762257,96,9873000,735226,86,3832109,365620,99,13977403,371956,96,10203873,476274,88,4394790,461560,91,6038837,423710,91,6361669,295966,99,14793299,61509,95,9003783,259101,91,6377627,193098,94,8284676,233576,89,4901797,321190,93,7457821,148886,91,6053489,294647,88,4662149,562067,89,5114247,542835,84,3120320,275305,93,7830390,176000,83,2843957,469324,76,1434728,106694,0,,9,226460.0,0,,0,,298,222895.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,382555.0,31,559239.0,14,419607.0,64,29659.0,0,,0,,1,,25,455809.0,50,277248.0,17,547080.0,236,79612.0,5,770340.0,0,,0,,0,,290,42308.0,1,245140.0,0,,0,,0,,5,399585.0,0,,19,365752.0,0,,31,315341.0,0,,5,614166.0,0,,0,,509,26827.0,2,,0,,0,,0,,453,25301.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,74,497327.0,617,109523.0,0,,298,50167.0,1,
asphericrow,2025-12-09,2181,169643546,186147,94,8059977,599371,93,7363046,542476,93,7861393,942205,99,13119441,667105,96,9942487,731986,83,2755082,463394,99,13802838,386204,90,5809919,605831,88,4711673,441149,87,4156593,548966,85,3572624,485958,90,5365662,601138,90,5864980,344185,91,6250254,195506,84,3060078,531286,88,4486910,332267,98,11811888,123018,99,17259046,40431,94,8022489,373870,97,11261709,358051,83,2902829,285138,88,4456983,275403,88,4578091,215127,84,3167554,69857,0,,19,200537.0,73,167405.0,0,,610,79776.0,6,270953.0,0,,0,,0,,0,,0,,11,246328.0,25,249625.0,1,,0,,29,274204.0,326,101502.0,318,154414.0,321,102415.0,25,243902.0,0,,1,,1,,232,154445.0,33,310728.0,28,413206.0,171,105808.0,35,518372.0,958,296035.0,76,135917.0,1,,102,151479.0,2,162190.0,0,,0,,0,,5,408222.0,0,,26,301395.0,1,,48,252048.0,0,,18,340493.0,0,,0,,60,453812.0,0,,0,,0,,1,,0,,1,,0,,0,,187,217445.0,0,,0,,0,,5,255014.0,1,,0,,0,,355,245922.0,262,489433.0,0,,0,,50,441036.0
CronosRage,2025-12-09,2180,163466601,187290,88,4481857,845489,89,4930882,737670,99,13040662,682347,96,9962921,818188,88,4740256,1112334,85,3530677,387598,94,8413606,767146,94,8279492,516657,95,8978768,292846,92,6773541,385427,92,6555362,286224,90,5362886,603790,99,13053924,203746,92,6676232,186139,86,3655551,444006,91,6238025,228220,86,3730703,264095,85,3345317,414569,93,7323467,406392,99,17575723,91376,87,4006635,218375,90,5888387,221584,85,3553180,279133,85,3368547,66782,0,,1,,0,,1,,194,335783.0,1,,0,,1,,0,,0,,0,,1,,1,,1,,0,,1,,1,,2,,1,,0,,0,,0,,1,,2,,0,,95,102394.0,1,,0,,0,,1,,4,,1,,0,,0,,0,,0,,0,,0,,0,,1,,3,,0,,16,373063.0,0,,1,,302,63715.0,0,,0,,0,,0,,0,,0,,0,,0,,1,,8,284036.0,0,,0,,1,,0,,0,,0,,50,592222.0,270,476842.0,0,,0,,1,
SuperMaldio,2025-12-09,2174,167172341,193734,92,6972430,643661,90,5593026,654528,92,6824197,1008533,97,11260562,750630,95,8773567,790426,83,2729885,465784,96,10294902,623643,99,13138803,257105,93,7201924,329709,90,5431207,473830,88,4387176,424858,99,13406157,130676,82,2501067,587915,90,5658277,215964,84,3062066,531088,90,5348990,309194,99,13363167,53937,99,13259643,134288,89,4843636,549604,97,10991669,361500,86,3651037,241212,78,1681813,604942,90,5423465,192008,76,1373675,108588,0,,0,,0,,0,,205,318441.0,3,,1,,0,,0,,0,,0,,1,,1,,10,305917.0,0,,2,,11,434829.0,19,605966.0,5,475638.0,25,146520.0,0,,0,,1,,28,414995.0,997,15754.0,50,254532.0,35,244572.0,21,614245.0,444,417589.0,3,,1,,408,13312.0,1,202720.0,0,,0,,0,,34,42059.0,35,188246.0,25,311005.0,16,208317.0,10,484347.0,0,,5,612470.0,0,,0,,200,117648.0,25,154295.0,370,84324.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,3,,180,363778.0,580,172367.0,0,,0,,271,295887.0
Sparkflie,2025-12-09,1778,48190937,885980,83,2932002,1024253,83,2732303,952217,83,2829671,1496841,86,3907098,1343232,76,1460512,1796300,80,1987929,650058,81,2307549,1489804,70,757493,1730983,84,3004165,619009,75,1260074,1012151,71,852216,1220707,91,6349180,524729,70,807236,1208692,83,2738103,487068,71,845020,1294595,70,781963,973373,73,1079726,912748,75,1239399,772326,77,1591876,935816,92,6785483,459675,66,521274,765186,71,881525,934655,66,539140,1130955,1,0,-1,0,,0,,0,,0,,26,893453.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,673840.0,0,,0,,0,,0,,0,,0,,0,,34,356869.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,304,433720.0,0,,0,,0,
NIYML,2025-12-09,1778,48234361,885979,86,3814586,897021,87,4058929,792219,88,4453190,1272189,90,5780965,1124130,88,4830418,1104947,72,950983,1074824,86,3954401,1157688,68,643199,1911985,80,2057999,783069,68,628644,1454109,74,1181205,1038141,72,936543,1465466,73,1017175,1036943,72,908814,991923,71,836565,1304936,70,798891,940217,79,1966420,516769,74,1177584,823614,81,2217283,813718,85,3275630,683329,64,417465,864593,74,1111626,784862,75,1215846,812389,1,0,-1,0,,0,,0,,0,,42,778380.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,391597.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,69,505080.0,28,1449193.0,0,,0,,0,
Boomshoksolo,2025-12-09,1778,48325413,885969,80,2010048,1289225,80,1997738,1169472,97,11049976,778974,91,5933313,1110197,82,2560300,1431619,71,821883,1156613,84,3105852,1313982,73,1039667,1260857,77,1628464,918033,74,1134910,1068148,81,2253323,699104,82,2562540,905279,79,1897288,719584,70,747777,1284867,74,1096579,1058446,67,601564,1125099,71,856186,1142984,71,858306,1032581,70,750753,1275320,73,993596,1071296,75,1216445,507769,78,1664227,608481,77,1544678,758199,1,0,-1,0,,0,,0,,0,,71,634365.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,526600.0,0,,168,280686.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,14,671025.0,0,,0,,0,,18,358998.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18,803825.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,132,790311.0,0,,0,,0,
NakIronMan,2025-12-09,1785,48626609,870715,85,3341630,954050,82,2429794,999860,89,5163321,1212884,89,5263382,1175506,85,3372800,1281708,70,771125,1244028,84,2952490,1340735,71,887370,1369980,72,978064,1273009,80,1989465,837257,67,599712,1515852,76,1401965,1194301,77,1590455,779219,73,1054545,879878,74,1121239,1040051,71,817968,916587,73,1005958,977773,72,982287,946279,76,1413328,986749,92,6540583,471085,66,500110,783700,85,3576470,327489,71,872127,894495,5,421,496097,0,,19,200846.0,0,,0,,1,,0,,0,,40,172832.0,0,,0,,0,,0,,0,,0,,0,,48,180032.0,0,,269,185140.0,0,,0,,0,,0,,0,,1,,0,,50,256588.0,1,,0,,0,,0,,0,,17,362039.0,0,,0,,0,,0,,0,,0,,0,,0,,41,274144.0,0,,1,,0,,0,,85,343364.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,11,716485.0,84,1004976.0,0,,0,,0,
Anita63,2025-12-09,1780,48579116,881674,94,8482964,584808,75,1268242,1404480,85,3330528,1410885,88,4568259,1252768,80,2117866,1551680,66,545971,1509457,73,1082811,-1,71,869869,1386106,73,1019986,1238676,70,748148,1330357,65,470723,1680551,94,8615475,461828,73,1017000,1037028,70,755800,1267075,69,668918,1539532,71,876610,865117,65,467282,1618367,65,467727,1221936,86,3903533,623404,88,4536399,576430,65,466604,815716,78,1719912,597453,65,463035,1157209,51,115454,241730,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,400,362220.0,0,,0,,0,
TheYahtzee,2025-12-09,2273,408013520,103967,99,13488604,331703,96,10623055,446819,99,15043706,361350,99,33286940,176694,99,38098652,124302,99,13702268,28864,99,20355965,152675,99,14346854,117058,99,13950005,88626,99,13742286,63216,99,26739191,9043,99,22807320,17593,99,15131492,29438,99,13757415,34859,99,13400157,102367,99,13464068,52006,99,13361102,54116,99,14135185,80455,97,11337575,255460,99,31676769,23667,99,14646923,25662,99,16863955,32257,99,14054033,9028,1,0,-1,804,98212.0,0,,0,,0,,247,268892.0,6,240149.0,4,,0,,712,114957.0,1,,0,,300,18440.0,36,166547.0,2,,0,,140,48327.0,65,286532.0,122,347143.0,102,233365.0,50,60077.0,0,,152,94505.0,5,525202.0,3895,6514.0,542,37720.0,144,43536.0,200,92475.0,168,221884.0,1855,157775.0,200,81717.0,2,,0,,13,17808.0,57,136492.0,0,,0,,5,321199.0,729,10752.0,73,164789.0,46,106446.0,0,,0,,14,393867.0,0,,0,,1003,8843.0,7,304999.0,3031,1489.0,0,,1,,55,224007.0,1,,0,,0,,310,179686.0,173,20388.0,0,,0,,13,95174.0,1,,1,,4,,556,168448.0,717,30374.0,0,,88,143546.0,4,
donna kebbab,2025-12-09,2273,398781246,103983,99,21268383,94066,99,18063118,95165,99,27865122,132334,99,43819474,105682,99,45674791,92949,99,13039536,174006,99,22512557,121496,99,13034574,437092,99,13137589,174726,99,13209168,120236,99,13034624,175369,99,13133049,194948,99,13616460,97693,99,13494300,42513,99,13034933,168516,99,13332778,63326,95,9498057,131487,99,13039687,179323,99,13299541,187086,99,13644912,215719,99,13034513,112296,98,11955052,140623,99,13039028,140599,1,0,-1,1939,29094.0,0,,0,,0,,959,30573.0,0,,140,107642.0,0,,310,205409.0,860,21807.0,8,80695.0,0,,335,16604.0,376,58661.0,533,18498.0,135,50395.0,94,246555.0,76,432552.0,142,194274.0,14,314274.0,0,,0,,410,114606.0,1000,46837.0,63,239884.0,80,135708.0,260,59688.0,160,229959.0,1437,211153.0,206,80159.0,833,10913.0,21,344465.0,4,74971.0,82,121934.0,0,,0,,0,,0,,9,422762.0,251,25966.0,0,,0,,42,109648.0,0,,0,,142,182698.0,6,316473.0,684,31804.0,0,,0,,0,,0,,0,,0,,533,128753.0,85,73696.0,28,125683.0,0,,12,105311.0,0,,0,,0,,244,312127.0,573,183590.0,0,,141,103107.0,1130,111931.0
clangy544,2025-12-09,2273,401005964,103976,99,16201218,187536,99,15871864,146457,99,26130930,145853,99,34655078,164120,99,37721921,126354,99,13034579,199751,99,16341617,252090,99,19373830,45767,99,15138950,60602,99,13034573,272503,99,15396963,40641,99,14988228,57517,99,14888534,37304,98,13001324,145146,99,14186373,65238,99,13190512,85203,98,12813622,120583,99,20785933,26080,99,17401106,85869,99,17798309,88392,98,13019168,113344,98,13021533,137391,98,13009799,148009,1,0,-1,270,183804.0,0,,0,,0,,186,346159.0,28,61572.0,178,93199.0,0,,1845,28542.0,251,89111.0,6,85445.0,176,34989.0,289,20326.0,1030,15260.0,54,119968.0,135,50398.0,223,142765.0,298,165999.0,211,147468.0,50,65638.0,0,,1,,331,137708.0,280,136364.0,50,271004.0,70,165909.0,597,20208.0,527,68360.0,2739,85113.0,100,120353.0,120,125175.0,0,,4,73170.0,25,169458.0,25,75500.0,1,,67,15814.0,0,,333,55345.0,236,27655.0,0,,0,,34,163263.0,0,,0,,57,467828.0,21,177015.0,50,221549.0,0,,4,,0,,4,,43,73789.0,0,,922,79825.0,50,126346.0,0,,1,60034.0,17,64088.0,1,,1999,4499.0,336,27277.0,436,209663.0,534,246351.0,3,,83,148263.0,891,143970.0
Seed of Ruin,2025-12-09,2302,410580438,61827,99,17286017,158618,99,15944313,144263,99,18533885,247814,99,25940407,274210,99,21169803,286836,99,14920231,9690,99,20523396,149845,99,16583322,67855,99,19014131,33813,99,13420404,87407,99,13656517,71654,99,21444590,20033,99,13562634,101928,99,13093771,100261,99,13525278,94043,99,14507629,25212,98,12408893,121335,99,17057499,41765,97,11268975,257214,99,55997467,7862,97,11257930,117402,99,16403338,34678,99,13046102,135240,30,13906,352008,0,,0,,5,208052.0,1,,32,843408.0,15,111871.0,0,,1,,233,228632.0,2,,0,,25,176398.0,25,219062.0,1,,19,186363.0,25,321604.0,61,293788.0,61,467942.0,61,289987.0,25,133215.0,0,,1,,45,361499.0,513,86235.0,202,113330.0,367,6020.0,50,217855.0,101,316248.0,1556,194438.0,10,245935.0,1,,3,,6,50121.0,0,,0,,0,,104,7713.0,0,,28,286373.0,1,,0,,0,,50,74276.0,0,,1,,126,212047.0,6,320037.0,0,,0,,1,,0,,0,,0,,0,,304,181779.0,0,,0,,0,,9,152099.0,1,,0,,0,,487,191312.0,800,19213.0,0,,0,,67,420460.0
patrs,2025-12-09,2202,277703900,164705,99,18594294,131927,99,19271674,77208,99,21370161,198095,99,29528868,219198,99,16266746,408536,99,13492513,42369,99,13771292,388973,99,13763654,147790,99,13045229,216741,99,13184149,126526,95,8809604,225210,94,8046213,472109,99,13970965,76641,93,7419448,174989,96,10235487,199929,93,7501594,197665,87,4058714,243255,91,6084887,291281,96,10576598,276399,99,13204346,283663,89,5034095,187581,88,4552495,270997,91,5920874,176500,1,0,-1,30,239874.0,0,,70,168708.0,0,,102,523762.0,5,296192.0,10,277350.0,0,,516,151428.0,1,,0,,11,241671.0,25,215788.0,111,143082.0,360,27965.0,25,317452.0,50,316475.0,50,498762.0,50,312474.0,50,64282.0,0,,1,,415,113333.0,100,246611.0,50,270710.0,73,156535.0,50,215870.0,91,335209.0,3545,48633.0,51,157839.0,130,117658.0,0,,5,59204.0,0,,1,,0,,5,328204.0,5,242227.0,50,211330.0,10,233815.0,0,,0,,36,149287.0,0,,0,,143,181877.0,135,12234.0,422,70146.0,0,,1,,0,,1,,0,,0,,1225,56429.0,102,57648.0,1,,0,,1,,2,,10,229880.0,10,219117.0,908,97412.0,160,700108.0,0,,314,46800.0,288,289661.0
Pickle Ninja,2025-12-09,2202,279342450,164691,99,13114480,400676,99,13133596,343743,99,20132781,217327,99,27367993,250185,99,22510039,264643,99,13714006,28353,99,16002557,264785,99,13994542,133221,95,8813231,296053,99,13824126,59206,92,6829801,273416,99,13641109,108240,99,13042015,213785,90,5504184,223704,92,6881223,280205,96,10109229,165346,89,4845166,212947,92,6527314,266365,99,16730008,95622,99,16766847,103723,86,3746092,231953,90,5593101,229603,92,6519010,169759,1,0,-1,1633,39435.0,0,,0,,0,,42,779987.0,0,,0,,0,,25,335644.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,436358.0,105,182499.0,110,75862.0,50,215783.0,308,127038.0,188,498475.0,0,,0,,0,,2,134162.0,0,,0,,0,,0,,0,,75,161025.0,0,,0,,0,,64,34064.0,0,,0,,85,341458.0,0,,0,,0,,0,,0,,0,,0,,0,,1200,57970.0,0,,0,,0,,0,,0,,0,,0,,114,434569.0,169,672150.0,0,,152,95935.0,20,484527.0
